"codigo";"disciplina";"docente";"comentario";"sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TIN0112";"FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO";"Sean Wolfgand Matsui Siqueira";"Sem comentarios";"Sem sugestoes"
"TME0101";"MATEMÁTICA BÁSICA";"LEONARDO TADEU SILVARES MARTINS";"Sem comentarios";"Sem sugestoes"
"TME0101";"MATEMÁTICA BÁSICA";"LEONARDO TADEU SILVARES MARTINS";"Sem comentarios";"Sem sugestoes"
"TME0101";"MATEMÁTICA BÁSICA";"LEONARDO TADEU SILVARES MARTINS";"Sem comentarios";"Sem sugestoes"
"TME0101";"MATEMÁTICA BÁSICA";"LEONARDO TADEU SILVARES MARTINS";"Sem comentarios";"Sem sugestoes"
"TME0101";"MATEMÁTICA BÁSICA";"LEONARDO TADEU SILVARES MARTINS";"Sem comentarios";"Sem sugestoes"
"TME0101";"MATEMÁTICA BÁSICA";"LEONARDO TADEU SILVARES MARTINS";"Sem comentarios";"Sem sugestoes"
"TME0101";"MATEMÁTICA BÁSICA";"LEONARDO TADEU SILVARES MARTINS";"Sem comentarios";"Sem sugestoes"
"TME0101";"MATEMÁTICA BÁSICA";"LEONARDO TADEU SILVARES MARTINS";"Sem comentarios";"Sem sugestoes"
"TME0101";"MATEMÁTICA BÁSICA";"LEONARDO TADEU SILVARES MARTINS";"Sem comentarios";"Sem sugestoes"
"TME0101";"MATEMÁTICA BÁSICA";"LEONARDO TADEU SILVARES MARTINS";"Sem comentarios";"Sem sugestoes"
"TME0101";"MATEMÁTICA BÁSICA";"LEONARDO TADEU SILVARES MARTINS";"Sem comentarios";"Sem sugestoes"
"TME0101";"MATEMÁTICA BÁSICA";"LEONARDO TADEU SILVARES MARTINS";"Sem comentarios";"Sem sugestoes"
"TME0101";"MATEMÁTICA BÁSICA";"LEONARDO TADEU SILVARES MARTINS";"Sem comentarios";"Sem sugestoes"
"TME0101";"MATEMÁTICA BÁSICA";"LEONARDO TADEU SILVARES MARTINS";"Sem comentarios";"Sem sugestoes"
"TME0101";"MATEMÁTICA BÁSICA";"LEONARDO TADEU SILVARES MARTINS";"Sem comentarios";"Sem sugestoes"
"TME0101";"MATEMÁTICA BÁSICA";"LEONARDO TADEU SILVARES MARTINS";"Sem comentarios";"Sem sugestoes"
"TME0101";"MATEMÁTICA BÁSICA";"LEONARDO TADEU SILVARES MARTINS";"Sem comentarios";"Sem sugestoes"
"TME0101";"MATEMÁTICA BÁSICA";"LEONARDO TADEU SILVARES MARTINS";"Sem comentarios";"Sem sugestoes"
"TME0101";"MATEMÁTICA BÁSICA";"LEONARDO TADEU SILVARES MARTINS";"Sem comentarios";"Sem sugestoes"
"TME0101";"MATEMÁTICA BÁSICA";"LEONARDO TADEU SILVARES MARTINS";"Sem comentarios";"Sem sugestoes"
"TME0101";"MATEMÁTICA BÁSICA";"LEONARDO TADEU SILVARES MARTINS";"Sem comentarios";"Sem sugestoes"
"TME0101";"MATEMÁTICA BÁSICA";"LEONARDO TADEU SILVARES MARTINS";"Sem comentarios";"Sem sugestoes"
"TME0101";"MATEMÁTICA BÁSICA";"LEONARDO TADEU SILVARES MARTINS";"Sem comentarios";"Sem sugestoes"
"TME0101";"MATEMÁTICA BÁSICA";"LEONARDO TADEU SILVARES MARTINS";"Sem comentarios";"Sem sugestoes"
"TME0101";"MATEMÁTICA BÁSICA";"LEONARDO TADEU SILVARES MARTINS";"Sem comentarios";"Sem sugestoes"
"TME0101";"MATEMÁTICA BÁSICA";"LEONARDO TADEU SILVARES MARTINS";"Sem comentarios";"Sem sugestoes"
"TME0101";"MATEMÁTICA BÁSICA";"LEONARDO TADEU SILVARES MARTINS";"Sem comentarios";"Sem sugestoes"
"TME0101";"MATEMÁTICA BÁSICA";"LEONARDO TADEU SILVARES MARTINS";"Sem comentarios";"Sem sugestoes"
"TME0101";"MATEMÁTICA BÁSICA";"LEONARDO TADEU SILVARES MARTINS";"Sem comentarios";"Sem sugestoes"
"TME0101";"MATEMÁTICA BÁSICA";"LEONARDO TADEU SILVARES MARTINS";"Sem comentarios";"Sem sugestoes"
"TME0101";"MATEMÁTICA BÁSICA";"LEONARDO TADEU SILVARES MARTINS";"Sem comentarios";"Sem sugestoes"
"TME0101";"MATEMÁTICA BÁSICA";"LEONARDO TADEU SILVARES MARTINS";"Sem comentarios";"Sem sugestoes"
"TME0101";"MATEMÁTICA BÁSICA";"LEONARDO TADEU SILVARES MARTINS";"Sem comentarios";"Sem sugestoes"
"TME0101";"MATEMÁTICA BÁSICA";"LEONARDO TADEU SILVARES MARTINS";"Sem comentarios";"Sem sugestoes"
"TME0101";"MATEMÁTICA BÁSICA";"LEONARDO TADEU SILVARES MARTINS";"Sem comentarios";"Sem sugestoes"
"TME0101";"MATEMÁTICA BÁSICA";"LEONARDO TADEU SILVARES MARTINS";"Sem comentarios";"Sem sugestoes"
"TME0101";"MATEMÁTICA BÁSICA";"LEONARDO TADEU SILVARES MARTINS";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0106";"DESENVOLVIMENTO DE PÁGINAS WEB";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0162";"TÓPICOS AVANÇADOS EM BANCO DE DADOS II";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TIN0162";"TÓPICOS AVANÇADOS EM BANCO DE DADOS II";"Mariano Gomes Pimentel";"Sem comentarios";"Sem sugestoes"
"TME0015";"Álgebra Linear";"ADRIANA PIMENTA DE FIGUEIREDO";"Sem comentarios";"Sem sugestoes"
"TME0015";"Álgebra Linear";"ADRIANA PIMENTA DE FIGUEIREDO";"Sem comentarios";"Sem sugestoes"
"TME0015";"Álgebra Linear";"ADRIANA PIMENTA DE FIGUEIREDO";"Sem comentarios";"Sem sugestoes"
"TME0015";"Álgebra Linear";"ADRIANA PIMENTA DE FIGUEIREDO";"Sem comentarios";"Sem sugestoes"
"TME0015";"Álgebra Linear";"ADRIANA PIMENTA DE FIGUEIREDO";"Sem comentarios";"Sem sugestoes"
"TME0015";"Álgebra Linear";"ADRIANA PIMENTA DE FIGUEIREDO";"Sem comentarios";"Sem sugestoes"
"TME0015";"Álgebra Linear";"ADRIANA PIMENTA DE FIGUEIREDO";"Sem comentarios";"Sem sugestoes"
"TME0015";"Álgebra Linear";"ADRIANA PIMENTA DE FIGUEIREDO";"Sem comentarios";"Sem sugestoes"
"TME0015";"Álgebra Linear";"ADRIANA PIMENTA DE FIGUEIREDO";"Sem comentarios";"Sem sugestoes"
"TME0015";"Álgebra Linear";"ADRIANA PIMENTA DE FIGUEIREDO";"Sem comentarios";"Sem sugestoes"
"TME0015";"Álgebra Linear";"ADRIANA PIMENTA DE FIGUEIREDO";"Sem comentarios";"Sem sugestoes"
"TME0015";"Álgebra Linear";"ADRIANA PIMENTA DE FIGUEIREDO";"Sem comentarios";"Sem sugestoes"
"TME0015";"Álgebra Linear";"ADRIANA PIMENTA DE FIGUEIREDO";"Sem comentarios";"Sem sugestoes"
"TME0015";"Álgebra Linear";"ADRIANA PIMENTA DE FIGUEIREDO";"Sem comentarios";"Sem sugestoes"
"TME0015";"Álgebra Linear";"ADRIANA PIMENTA DE FIGUEIREDO";"Sem comentarios";"Sem sugestoes"
"TME0015";"Álgebra Linear";"ADRIANA PIMENTA DE FIGUEIREDO";"Sem comentarios";"Sem sugestoes"
"TME0015";"Álgebra Linear";"ADRIANA PIMENTA DE FIGUEIREDO";"Sem comentarios";"Sem sugestoes"
"TME0015";"Álgebra Linear";"ADRIANA PIMENTA DE FIGUEIREDO";"Sem comentarios";"Sem sugestoes"
"TME0015";"Álgebra Linear";"ADRIANA PIMENTA DE FIGUEIREDO";"Sem comentarios";"Sem sugestoes"
"TME0015";"Álgebra Linear";"ADRIANA PIMENTA DE FIGUEIREDO";"Sem comentarios";"Sem sugestoes"
"TME0015";"Álgebra Linear";"ADRIANA PIMENTA DE FIGUEIREDO";"Sem comentarios";"Sem sugestoes"
"TME0015";"Álgebra Linear";"ADRIANA PIMENTA DE FIGUEIREDO";"Sem comentarios";"Sem sugestoes"
"TME0015";"Álgebra Linear";"ADRIANA PIMENTA DE FIGUEIREDO";"Sem comentarios";"Sem sugestoes"
"TME0015";"Álgebra Linear";"ADRIANA PIMENTA DE FIGUEIREDO";"Sem comentarios";"Sem sugestoes"
"TME0015";"Álgebra Linear";"ADRIANA PIMENTA DE FIGUEIREDO";"Sem comentarios";"Sem sugestoes"
"TME0015";"Álgebra Linear";"ADRIANA PIMENTA DE FIGUEIREDO";"Sem comentarios";"Sem sugestoes"
"TME0015";"Álgebra Linear";"ADRIANA PIMENTA DE FIGUEIREDO";"Sem comentarios";"Sem sugestoes"
"TIN0118";"ANÁLISE DE ALGORITMOS";"VANIA MARIA FELIX DIAS";"Sem comentarios";"Sem sugestoes"
"TIN0118";"ANÁLISE DE ALGORITMOS";"VANIA MARIA FELIX DIAS";"Sem comentarios";"Sem sugestoes"
"TIN0118";"ANÁLISE DE ALGORITMOS";"VANIA MARIA FELIX DIAS";"Sem comentarios";"Sem sugestoes"
"TIN0118";"ANÁLISE DE ALGORITMOS";"VANIA MARIA FELIX DIAS";"Sem comentarios";"Sem sugestoes"
"TIN0118";"ANÁLISE DE ALGORITMOS";"VANIA MARIA FELIX DIAS";"Sem comentarios";"Sem sugestoes"
"TIN0118";"ANÁLISE DE ALGORITMOS";"VANIA MARIA FELIX DIAS";"Sem comentarios";"Sem sugestoes"
"TIN0118";"ANÁLISE DE ALGORITMOS";"VANIA MARIA FELIX DIAS";"Sem comentarios";"Sem sugestoes"
"TIN0118";"ANÁLISE DE ALGORITMOS";"VANIA MARIA FELIX DIAS";"Sem comentarios";"Sem sugestoes"
"TIN0168";"ESTRUTURAS DE DADOS II";"VANIA MARIA FELIX DIAS";"Sem comentarios";"Sem sugestoes"
"TIN0168";"ESTRUTURAS DE DADOS II";"VANIA MARIA FELIX DIAS";"Sem comentarios";"Sem sugestoes"
"TIN0168";"ESTRUTURAS DE DADOS II";"VANIA MARIA FELIX DIAS";"Sem comentarios";"Sem sugestoes"
"TIN0168";"ESTRUTURAS DE DADOS II";"VANIA MARIA FELIX DIAS";"Sem comentarios";"Sem sugestoes"
"TIN0168";"ESTRUTURAS DE DADOS II";"VANIA MARIA FELIX DIAS";"Sem comentarios";"Sem sugestoes"
"TIN0168";"ESTRUTURAS DE DADOS II";"VANIA MARIA FELIX DIAS";"Sem comentarios";"Sem sugestoes"
"TIN0168";"ESTRUTURAS DE DADOS II";"VANIA MARIA FELIX DIAS";"Sem comentarios";"Sem sugestoes"
"TIN0168";"ESTRUTURAS DE DADOS II";"VANIA MARIA FELIX DIAS";"Sem comentarios";"Sem sugestoes"
"TIN0168";"ESTRUTURAS DE DADOS II";"VANIA MARIA FELIX DIAS";"Sem comentarios";"Sem sugestoes"
"TIN0168";"ESTRUTURAS DE DADOS II";"VANIA MARIA FELIX DIAS";"Sem comentarios";"Sem sugestoes"
"TIN0168";"ESTRUTURAS DE DADOS II";"VANIA MARIA FELIX DIAS";"Sem comentarios";"Sem sugestoes"
"TIN0168";"ESTRUTURAS DE DADOS II";"VANIA MARIA FELIX DIAS";"Sem comentarios";"Sem sugestoes"
"TIN0168";"ESTRUTURAS DE DADOS II";"VANIA MARIA FELIX DIAS";"Sem comentarios";"Sem sugestoes"
